beschweren sich, beschwert sich, beschwerte sich, hat sich beschwert;"";VERB;Wo können wir uns beschweren?
besetzen, besetzt, besetzte, hat besetzt;ocupar,ocupar fam,okupar argot,cubrir con,repartir (los papeles),(re)cubrir de;VERB;1. Dieser Platz ist besetzt. 2. Ich habe drei Plätze besetzt. 3. Ich habe jetzt schon dreimal dort angerufen. Es ist immer besetzt.
besichtigen, besichtigt, besichtigte, hat besichtigt;examinar,pasar revista,visitar,hacer una visita;VERB;Im Urlaub haben wir Schloss Schönbrunn besichtigt.
besitzen, besitzt, besaß, hat besessen;poseer,tener;VERB;Besitzt Ihre Frau ein eigenes Auto?
besonder-;"";OTHER;Meine Eltern wollten uns mit dieser Reise eine ganz besondere Freude machen.
besonders;particularmente, especialmente,especialmente, en particular;ADV;1. Ich habe heute ein besonders günstiges Angebot gesehen. 2. Durch den Sturm gab es besonders in Süddeutschland schwere Schäden. 3. Wie geht’s ? – Nicht besonders.
besorgen, besorgt, besorgte, hat besorgt;proporcionar, conseguir,comprar,despachar, ultimar;VERB;1. Soll ich die Eintrittskarten besorgen? 2. Ich besorge uns schnell einen Kaffee.
besprechen, bespricht, besprach, hat besprochen;hablar de,discutir,reseñar,grabar;VERB;Wir müssen noch genau besprechen, wann wir losfahren und was wir mitnehmen.
die Besprechung, -en;conferencia f,reunión f,entrevista f,reseña f,crítica f;NOUN;Tut mir leid, Herr Schmidt ist noch in einer Besprechung.
die Besserung;mejora f,mejoría f,restablecimiento m;NOUN;Gute Besserung!
bestätigen, bestätigt, bestätigte, hat bestätigt;probar,confirmar,certificar,ratificar,revalidar;VERB;1. Lassen Sie sich den Termin schriftlich bestätigen.2. Ich kann bestätigen, dass mein Sohn den ganzen Vormittag zu Hause war.
die Bestätigung, -en;confirmación f,comprobación f,confirmación f escrita,certificado m,legalización f,(acuse m de) recibo m;NOUN;Ich brauche eine schriftliche Bestätigung für das Amt.
bestellen, bestellt, bestellte, hat bestellt;pedir, encargar,hacer venir, llamar,citar,reservar,labrar, cultivar,nombrar,discernir;VERB;1. Wir haben Pizza bestellt. 2. Ich bin für 16 Uhr bestellt. 3. Ich soll Ihnen Grüße von Frau Meier bestellen.
bestimmt;determinado,seguro, concreto,decidido, enérgico,impositivo CSur,seguro, seguramente;OTHER;1. Das hat Nancy bestimmt nicht so gemeint. 2. Möchtest du ein bestimmtes Brot?
bestrafen, bestraft, bestrafte, hat bestraft;castigar con por,imponer una multa;VERB;Zu schnelles Fahren wird streng bestraft.
besuchen, besucht, besuchte, hat besucht;visitar,ir a ver,ir a conocer, visitar,asistir a;VERB;1. Besuchen Sie uns doch mal. 2. Sie müssen noch einen Kurs besuchen.
der Besuch, -e;visita f,asistencia f;NOUN;1. Wir bekommen Besuch. 2. Ich mache einen Besuch im Krankenhaus. 3. Ich bin hier nur zu Besuch.
beteiligen sich, beteiligt sich, beteiligte sich, hat sich beteiligt;"";VERB;Wir wollen unserer Lehrerin ein Geschenk kaufen. Wer möchte sich beteiligen?
"der Betrag, -""e";suma f,importe m,total m;NOUN;Bitte überweisen Sie den Betrag auf unser Konto.
betreuen, betreut, betreute, hat betreut;atender a,ocuparse de,asistir a,ser responsable de,acompañar,llevar,asesorar;VERB;Wer betreut bei Ihnen die Kinder?
die Betreuung;asistencia f,cuidado m,responsabilidad f,asesoría f,tutoría f,tramitación f,gestión f,asistente mf;NOUN;Für Mütter bieten wir Kurse mit Kinderbetreuung an.
der Betrieb, -e;empresa f,taller m,personal m,marcha f,funcionamiento m,tumulto m,gentío m;NOUN;1. In diesem Betrieb arbeiten zehn Leute. 2. Kurz vor Weihnachten ist in den Kaufhäusern immer viel Betrieb. 3. Der Aufzug ist außer Betrieb.
"der Betriebsrat, -""e";comité m de empresa,consejo m de empresa,representante mf del comité de empresa;NOUN;Gibt es in Ihrer Firma einen Betriebsrat?
das Bett, -en;cama f,lecho m elev,cauce m,lecho m,edredón m;NOUN;1. Frau Keller glaubt, dass ihr Mann sie betrügt. 2. Die Rechnung stimmt nicht. Der Kellner hat mich betrogen.
betrunken;borracho,bebido;OTHER;1. Wir wollten uns neue Betten kaufen. 2. Solange Sie Fieber haben, müssen Sie im Bett bleiben.
die Bevölkerung;población f;NOUN;Wenn Sie betrunken Auto fahren, verlieren Sie Ihren Führerschein.
bevor;antes de +inf,antes de que +subj;CONJ;Die Polizei bittet die Bevölkerung um Mithilfe.
bewegen, bewegt, bewegte, hat bewegt;inducir a,mover a,mover,poner en marcha,conmover, emocionar;VERB;Lesen Sie sich alles genau durch, bevor Sie unterschreiben.
die Bewegung, -en;movimiento m,emoción f;NOUN;1. Ich kann mich vor Schmerzen kaum noch bewegen.2. Ich kann meinen Finger nicht mehr bewegen.
beweisen, beweist, bewies, hat bewiesen;probar,demostrar,presentar pruebas de;VERB;Sie brauchen mehr Bewegung. Sie müssen regelmäßig spazieren gehen.
der Beweis, -e;prueba f,muestra f;NOUN;Wir können beweisen, dass Sie bei Rot über die Ampel gefahren sind.
bewerben sich, bewirbt sich, bewarb sich, hat sich beworben;"";VERB;Haben Sie dafür Beweise?
die Bewerbung, -en;solicitud f;NOUN;1. Ich habe mich um diese Stelle beworben.2. Peter will sich bei Siemens bewerben. 3. Ich habe mich als Kellner beworben.
der Bewohner, -;habitante mf;NOUN;1. Wohin soll ich meine Bewerbung schicken?2. Hilfst du mir bei meiner Bewerbung?
bezahlen, bezahlt, bezahlte, hat bezahlt;pagar;VERB;Ich kenne die anderen Hausbewohner nicht.
die Beziehung, -en;relación f,aspecto m,relación f entre,relación f amorosa;NOUN;Hast du die Rechnung schon bezahlt?
die Bibliothek, -en ;biblioteca f;NOUN;Wir haben gute Beziehungen zu unseren Nachbarn.
das Bier;cerveza f;NOUN;Sie finden das Buch in der Bibliothek. Ein Bier, bitte!
"der Biergarten, -""";cervecería f al aire libre;NOUN;Im Sommer gehen wir sonntags gerne in einen Biergarten.
bieten, bietet, bot, hat geboten;ofrecer, presentar,ofrecer para,pujar, dar;VERB;1. Er hat mir für den alten Wagen noch 800 Euro geboten. 2. Die Firma bietet ihren Mitarbeitern die Möglichkeit, Sprachkurse zu besuchen.
das Bild, -er;cuadro m,pintura f,ilustración f,figura f,imagen f,foto f,idea f,aspecto m,metáfora f;NOUN;1. Hast du das Bild gemalt? 2. Ein Bild von meinen Kindern hängt über meinem Schreibtisch.
der Bildschirm, -e;pantalla f,monitor m;NOUN;1. Ich brauche einen größeren Bildschirm für meinen Computer. 2. Wir haben einen Fernsehapparat mit einem sehr großen Bildschirm.
billig ;barato,poco convincente,justo;OTHER;Dieses Buch ist nicht ganz billig.
bio(logisch);"";OTHER;Biologische Lebensmittel gibt es jetzt auch im Supermarkt.
die Birne, -n;pera f,bombilla f,coco m;NOUN;Magst du Birnen?
bis;hasta,de... a..., entre... y...,hasta +inf,hasta que +subj,bis,wiederholen,noch einmal,Wiederholung f,da capo,zweimal;OTHER;1. Die Linie 8 fährt nur bis zum Hauptbahnhof. 2. Bis wann können Sie bleiben? 3. Tschüs. Bis gleich! 4. Einige Züge hatten bis zu zwei Stunden Verspätung. 5. Für die Renovierung brauchen wir drei bis vier Tage. 6. Warte hier, bis ich zurückkomme.
ein bisschen;"";OTHER;1. Wenn Sie ein bisschen warten, können wir zusammen gehen. 2. Möchten Sie noch ein bisschen Reis? 3. Können Sie bitte ein bisschen lauter sprechen? 4. Sprechen Sie Englisch? – Ein bisschen. Darf ich Sie bitten, kurz zuzuhören?
bitten, bittet, bat, hat gebeten;pedir, rogar,hacer pasar,invitar,suplicar;VERB;Ich habe eine Bitte. Kann ich mal Ihr Handy benutzen?
die Bitte, -n ;ruego m,solicitud f;NOUN;1. Eine Tasse Kaffee bitte! 2. Bitte schön! 3. Wie bitte? Was haben Sie gesagt? 4. Sprechen Sie bitte langsam.
bitte;por favor;OTHER;Hast du Zucker? Der Tee ist sehr bitter.
bitter ;amargo,intenso, fuerte,grande;OTHER;Du siehst ganz blass aus. Bist du krank?
blass ;pálido,niste Nic,blanquecino;OTHER;1. Die Bäume bekommen schon gelbe Blätter.
"das Blatt, -""er";hoja f,página f,periódico m,revista f,carta f,pala f;NOUN;2. Haben Sie ein Blatt Papier für mich? Als wir abfuhren, war blauer Himmel.
blau;azul,amoratado,lívido elev,borracho, como una cuba,bolo AmC;OTHER;1. Ich bleibe heute zu Hause. 2. Im Juni und Juli bleibt
bleiben, bleibt, blieb, ist geblieben;quedarse,mantener,perseverar,seguir, continuar;VERB;unser Geschäft geschlossen. 3. Bleiben Sie bitte am Apparat. 4. Bleiben Sie doch sitzen! 5. Wir bleiben nur bis morgen.
der Bleistift, -e ;lápiz m;NOUN;Hast du einen Bleistift für mich?
der Blick, -e;mirada f,vistazo m,ojeada f,vista f,panorama m;NOUN;Von hier hat man einen tollen Blick über die Stadt.
der Blitz, -e;rayo m,relámpago m,flash m;NOUN;1. Was für ein Gewitter. Hast du den Blitz gesehen?2. Hast du das Foto mit Blitz gemacht?
blond;rubio;OTHER;1. Mein Sohn ist blond. 2. Nina hat lange blonde Haare.
bloß;descubierto,desnudo,puro, mero,únicamente, sólo;OTHER;1. Ich möchte nichts kaufen. Ich möchte mich bloß umsehen. 2. Komm bloß nicht zu spät. Wir müssen pünktlich am Bahnhof sein.3. Ach, wenn ich bloß mehr verdienen würde!
blühen, blüht, blühte, hat geblüht;florecer,prosperar, florecer,suceder, pasar;VERB;Die Bäume blühen schon. Es ist Frühling.
die Blume, -n;flor f,bouquet m,aroma m,espuma f;NOUN;Wir haben meiner Mutter zum Geburtstag Blumen geschenkt.
die Bluse, -n;blusa f;NOUN;Ich hätte gerne eine weiße Bluse.
bluten, blutet, blutete, hat geblutet;sangrar;VERB;1. Ich habe mich verletzt. Es blutet. 2. Du blutest ja! Hast du dich geschnitten?
das Blut;sangre f;NOUN;Der Verletzte hat viel Blut verloren.
"der Boden, -""";tierra f,terreno m,suelo m,fondo m,desván m,ático m,balda f,territorio m,base f,fundamento m;NOUN;1. Die Bücher lagen alle auf dem Boden. 2. Auf diesem Boden wächst Gemüse besonders gut.
"der Bogen, -""";curva f,arco m,hoja f,pliego m;NOUN;Ich hätte gern drei Bögen Geschenkpapier.
die Bohne, -n ;judía f,alubia f,poroto m AmS,grano m de café;NOUN;Ich esse gern Bohnen.
das Bonbon, -s ;caramelo m;NOUN;Unser Sohn isst sehr gerne Bonbons.
das Boot, -e ;barca f,chalupa f;NOUN;An diesem See kann man Boote mieten.
die Botschaft, -en;mensaje m,noticia f,embajada f;NOUN;Das Visum habe ich von der Botschaft bekommen.
böse;malo,enfadado con con,enojado con con,maleducado,grave,perniciosa,malvado,mal,mucho;OTHER;1. Ich habe das Buch leider vergessen. Hoffentlich bist du mir nicht böse. 2. Mach nicht so ein böses Gesicht! 3. Ich bin böse auf dich, du hast schon wieder deine Hausaufgaben nicht gemacht. 4. Zeig mal! Du hast dich verletzt? Das sieht aber böse aus.
braten, brät, briet, hat gebraten;asar,freír;VERB;1. Das Fleisch muss zehn Minuten braten. 2. Heute gibt’s gebratenen Fisch.
der Braten, -;asado m;NOUN;Nehmen Sie noch etwas Soße zum Braten?
brauchen, braucht, brauchte, hat gebraucht;necesitar, precisar,llevar,utilizar, emplear,gastar, consumir,hacer falta +inf que +subj,ser necesario +inf que +subj;VERB;1. Ich brauche ein Auto. 2. Brauchst du die Zeitung noch? 3. Meine Großmutter ist krank. Sie braucht viel Ruhe. 4 Ich habe für die Renovierung eine Woche gebraucht. 5. Sie brauchen morgen nicht zu kommen. Ich schaffe das alleine.
braun;marrón,pancho Chil,castaño,oscuro,moreno, bronceado,nacionalsocialista, nazi;OTHER;1. Meine Frau hat braune Augen. 2. Sind Sie im Urlaub aber braun geworden!
brechen, bricht, brach, hat gebrochen;romperse, quebrarse,romper con,vomitar,romper, partir,romper,batir,violar, quebrantar,infringir,boicotear,refractar,arrancar;VERB;1. Der Bleistift ist durchgebrochen. 2. Ich habe mir im Urlaub das Bein gebrochen.
breit;ancho,amplio, extenso;ADJ;Der Teppich ist zwei Meter lang und einen Meter breit.
die Breite, -n;ancho m,anchura f,extensión f,latitud f,tosquedad f,basteza f;NOUN;Welche Maße hat der Tisch? – Länge: 1 m, Breite: 80 cm, Höhe: 1,20 m.
bremsen, bremst, bremste, hat gebremst;frenar,refrenar;VERB;Der Mann ist ganz plötzlich über die Straße gegangen. Ich musste stark bremsen.
die Bremse, -n;freno m,tábano m;NOUN;Du musst unbedingt die Bremsen kontrollieren lassen.
brennen, brennt, brannte, hat gebrannt;arder,quemarse,estar encendido,punzar,escocer,picar,quemar,ansiar,desvivirse,cocer,hornear,calcinar,destilar,tostar,cauterizar,marcar a fuego [oder con hierro candente];VERB;1. In diesem Haus hat es letztes Jahr gebrannt. 2. Die Kerze brennt noch. Mach sie bitte aus! 3. In deinem Zimmer hat die ganze Nacht das Licht gebrannt.
der Brief, -e ;carta f,mensaje m;NOUN;Ich schreibe nicht gern Briefe.
"der Briefkasten, ""-";buzón m (de correo);NOUN;1. Ist hier in der Nähe ein Briefkasten? 2. Hol bitte mal die Zeitung aus dem Briefkasten.
die Briefmarke, -n;sello m;NOUN;Briefmarken bekommen Sie am Schalter 7.
der Briefträger, - ;cartero(-a) m (f);NOUN;War der Briefträger schon da? 
"der Briefumschlag, -""e";sobre m,cierro m Chil;NOUN;Ich hätte gern 50 Briefumschläge.
die Brille, -n;gafas f pl,anteojo m,(tabla f del) asiento m del inodoro;NOUN; Ich brauche eine neue Brille.
bringen, bringt, brachte, hat gebracht;traer,llevar,transportar,acompañar, llevar,rendir,producir un beneficio de,traer, publicar,emitir,quitar,conseguir +inf;VERB;1. Bringen Sie mir bitte ein Glas Tee! 2. Ich bringe dich nach Hause. 3. Die Abendzeitung hat einen Bericht über den Unfall gebracht.
die Broschüre, -n ;folleto m;NOUN;In der Broschüre finden Sie die neuesten Informationen.
das Brot, -e;pan m;NOUN;1. Brot kaufe ich immer beim Bäcker, nicht im Supermarkt. 2. Was möchtest du aufs Brot haben? 3. Nimm noch ein paar belegte Brote für die Fahrt mit.
das Brötchen, - ;panecillo m;NOUN;Ich hole nur schnell ein paar Brötchen zum Frühstück.
die Brücke, -n;puente m,alfombra f corta;NOUN;Fahren Sie über die nächste Brücke und dann rechts.
"der Bruder, -""";hermano m,fraile m,fray m,tipo m,tío m;NOUN;Mein jüngster Bruder geht noch zur Schule.
die Brust ;pecho m,seno m,casco m Peru,pechuga f;NOUN;Ich habe Schmerzen in der Brust.
"das Buch, -""er";libro m,obra f,guión m,libro(s) m (pl);NOUN;Haben Sie ein Buch über die Geschichte von Berlin?
die Buchhandlung, -en ;librería f;NOUN;In der Buchhandlung in der Stadt haben sie das Buch sicher.
die Bücherei, -en;biblioteca f;NOUN;Die Stadtbücherei hat bereits geschlossen.
buchen, bucht, buchte, hat gebucht;reservar,hacer una reserva de,contabilizar;VERB;Ich habe für morgen einen Flug nach Rom gebucht.
buchstabieren, buchstabiert, buchstabierte, hat buchstabiert;deletrear;VERB;Würden Sie Ihren Namen bitte buchstabieren?
der Buchstabe, -n;letra f,carácter m;NOUN;1. Gibt es diesen Buchstaben auch in deiner Muttersprache? 2. Mein Name ist Kardaz. – Buchstabe K ist in Zimmer 3.
bunt ;de varios colores, multicolor,desordenado;ADJ;Das bunte Kleid gefällt mir gut.
der Bürger, -;ciudadano(-a) m (f),habitante mf,vecino(-a) m (f),burgués(-esa) m (f);NOUN;Wenn Sie deutscher Staatsbürger sind, dürfen Sie wählen.
das Bürgerbüro, -s;"";NOUN;Wenn Sie Fragen zur Wahl haben, können Sie ins Bürgerbüro gehen.
der Bürgersteig, -e ;acera f;NOUN;Hier ist Parken auf dem Bürgersteig erlaubt.
das Büro, -s;oficina f,despacho m,archivo m Col;NOUN;1. Unser Büro bleibt samstags geschlossen. 2. Ich möchte in einem Büro arbeiten.
die Bürste, -n;cepillo m;NOUN;1. Hast du eine Bürste? Meine Schuhe sind so schmutzig. 2. Ich brauche eine Bürste für meine Haare.
die Zahnbürste, -n ;cepillo m de dientes;NOUN;Ich brauche eine neue Zahnbürste.
der Bus, -se;autobús m,bus m,camión m Mex,guagua f Cuba, PRico,conductor m común;NOUN;1. Wann kommt der nächste Bus? 2. Ich fahre meistens mit dem Bus.
die Butter;mantequilla f;NOUN;Ich möchte nur Butter aufs Brot.
das Café, -s ;"";NOUN;Hier in der Nähe ist ein Café. Lass uns einen Kaffee trinken.
das Camping ;camping m;NOUN;Wir machen gern Camping-Urlaub, weil das nicht so teuer ist.
die CD, -s;CD m,CD f,CD nt,Demokratische Zentrumspartei f,SC m,SV m;NOUN;Ich habe mir eine neue CD gekauft. Wie findest du die Musik?
die CD-ROM, -s ;CD-ROM m,cederrón m,CD-ROM f;NOUN;Mein Computer hat ein CD-ROM- Laufwerk.
die Chance, -n;oportunidad f de,ocasión f de,perspectiva f de,posibilidad f de;NOUN;Mein Mann hat gute Chancen, die Stelle zu bekommen.
chatten ;chatear;VERB;Meine Kinder chatten gern im Internet mit ihren Freunden.
der Chef, -s;jefe(-a) m (f),patrón(-ona) m (f);NOUN;Das kann ich nicht allein entscheiden, da muss ich erst den Chef fragen.
die Chemie;química f;NOUN;Mein Sohn ist gut in Chemie.
circa;cerca de,aproximadamente;ADV;Von Mainz nach Frankfurt sind es circa 50 Kilometer.
der Club, -s;club m;NOUN;Willst du Mitglied in unserem Club werden?
die Cola ;(refresco m de) cola f;NOUN;Bitte, zwei Cola und ein Mineralwasser.
die Couch, -s;diván m,sofá-cama m;NOUN;Wir haben uns eine Couch und neue Sessel gekauft.
der Cousin, -s / die Cousine, -n;primo(-a) m (f);NOUN;Meine Cousine wohnt jetzt in Brasilien.
der Computer, -;ordenador m,computador m;NOUN;Beschäftigst du dich viel mit dem Computer?
die Creme, -s;crema f;NOUN;Ich hätte gern eine Creme für die Hände.
da;allí, allá,ahí, aquí,entonces,en este caso,ya que, puesto que,dado que, debido a que,como,cuando;OTHER;"1. Da drüben ist ein Getränkeautomat. 2. Was Sie da sagen, ist richtig. 3. Ich wollte gerade einparken. Da kam
ein Wagen rückwärts aus der Einfahrt. 4. Wir haben schon geschlossen.
– Da kann man nichts machen. 5. Da Sie keinen Mitgliedsausweis
haben, ist es etwas teurer. 6. Wir haben gerade über dich gesprochen. Da bist du ja.
7. Welche Bluse nehmen Sie? – Die da."
da sein;"";OTHER;Ist Herr Klein schon da?
dabei sein ;"";OTHER;Schön, dass du da bist. Ist deine Tochter auch dabei?
"das Dach, -""er ";techo m,tejado m,alero m,tejado m de protección,cubierta f;NOUN;1. Wir müssen das Dach reparieren lassen. 2. Wir wohnen direkt unter dem Dach.
dafür;de esto, para esto,en cambio,en lugar de ello,teniendo en cuenta que, contando con que,por algo, para algo;ADV;Mein Bruder interessiert sich für Politik. Ich interessiere mich nicht dafür.
dafür sein;"";OTHER;Ich bin dafür, dass wir möglichst früh losfahren.
dagegen sein;"";OTHER;Ich bin dagegen, dass meine Kinder rauchen.
daher;de ahí,por eso;ADV;Sie haben die Rechnung noch nicht bezahlt. Daher haben wir Ihnen eine Mahnung geschickt.
dahin;allí, ahí,hacia allí, hacia ahí,a tal extremo, a tal punto;ADV;Stell die Blumen bitte dahin.
damals;entonces, en aquel tiempo;ADV;Mit 15 wollte ich gerne Klavier spielen lernen. Aber damals hatte ich kein Geld dafür.
die Dame, -n;juego m de damas,señora f,dama f;NOUN;1. Frau Weber ist eine nette alte Dame. 2. Meine Damen und Herren! 3. Sehr geehrte Damen und Herren.
damit;con ello,para +inf,para que +subj;OTHER;1. Mach schnell, damit wir nicht zu spät kommen. 2. Was macht man mit diesem Ding? Damit kann man Dosen aufmachen.
danach;después,más tarde,a continuación,después, detrás,como corresponde;ADV;Zuerst gehen wir einkaufen, danach grillen wir auf unserem Balkon.
daneben;al lado,en comparación,por el contrario, por contra,además, al mismo tiempo;ADV;Du weißt doch, wo die Post ist. Gleich daneben ist die Bank.
danken, dankt, dankte, hat gedankt;dar las gracias por,agradecer;VERB;Ich danke dir für die Einladung.
der Dank;gracias f pl;NOUN;1. Vielen Dank für Ihre Mühe. 2. Hier ist Ihr Kaffee. – Vielen Dank! 3. Herzlichen Dank! 4. Gott sei Dank hat es nicht geregnet.
danke;¡gracias!;OTHER;1. Soll ich Ihnen helfen? – Nein, danke, nicht nötig. 2. Guten Appetit! – Danke gleichfalls.
dankbar;agradecido,provechoso, satisfactorio,resistente;ADJ;Ich bin Ihnen sehr dankbar für Ihre Hilfe.
dann;luego, más tarde,entonces,en aquel momento,luego, además,entonces, en este caso;OTHER;1. Ich muss noch schnell zur Post, dann komme ich. 2. Wir waren pünktlich am Bahnhof. Aber dann hatte der Zug Verspätung. 3. Ich habe im Moment sehr viel zu tun. – Dann will ich nicht länger stören. 4. Wenn es nicht regnet, dann kommen wir. 5. Noch ein Jahr, dann bin ich mit meiner Ausbildung fertig.
dass;que;OTHER;Rico hat mir gesagt, dass er auch zur Party kommt.
die Datei, -en ;fichero m,archivo m;NOUN;Wo hast du die Datei gespeichert?
das Datum, Daten;fecha f;NOUN;1. Welches Datum haben wir heute? 2. Bitte Datum und Unterschrift nicht vergessen. 3. Wie ist Ihr Geburtsdatum? 4. Wir haben alle Ihre Daten im Computer.
dauern, dauert, dauerte, hat gedauert;durar,tardar,dar pena [oder lástima];VERB;1. Wie lange dauert die Pause? – Eine halbe Stunde. 2. Wie lange hat der Kurs gedauert? – Zwei Monate.
die Decke, -n;frazada f (de lana),manta f (de lana),manta f,cobertor m,colcha f,sobrecama f,manta f (para caballerías),mantel m,techo m,pavimento m (de asfalto),cubierta f;NOUN;1. Im Wohnzimmer haben wir keine Lampe an der Decke. 2. Kann ich noch eine Decke bekommen? Mir ist kalt.
die Demokratie, -n;democracia f;NOUN;Wir leben in einer Demokratie.
demokratisch;democrático,demócrata;ADJ;Der Betriebsrat wird demokratisch gewählt.
denken, denkt, dachte, hat gedacht;pensar en de,meditar, reflexionar,razonar,acordarse de,recordar,pensar, suponer,querer,imaginarse, figurarse;VERB;1. Was denkst du gerade? 2. Ich denke, dass du recht hast. 3. Wir diskutieren gerade über das Rauchen. Wie denken Sie darüber? 4. Denk bitte daran, die Heizung auszumachen. 5. Es ist mir ganz gleich, was die Leute von mir denken. 6. Ich denke oft an meine Familie. 7. Ich hatte mir gedacht, dass wir zusammen fahren könnten.
denn;pues,pues, puesto que, porque,que;OTHER;1. Sie müssen gut Deutsch können. Denn bei der Arbeit müssen Sie mit deutschen Kunden sprechen. 2. Wie ist das Spiel denn ausgegangen?
derselbe, dieselbe, dasselbe;"";VERB;Mein Freund und ich gehen in dieselbe Schule.
deshalb;por eso, por este motivo;ADV;Ich war krank. Deshalb war ich nicht im Büro.
je ... desto;"";OTHER;Je schneller wir arbeiten, desto früher sind wir zu Hause.
deswegen;"";OTHER;Ich habe falsch geparkt. Deswegen habe ich einen Strafzettel bekommen.
deutlich ;claro,legible,nítido,obvio,notorio,claramente,notablemente,notoriamente,visiblemente;OTHER;Schreiben Sie bitte deutlich!
die Diät;dieta f,régimen m,dietas f pl;NOUN;Ich möchte abnehmen. Deshalb mache ich eine Diät.
dicht ;denso,espeso,tupido,cerrado,hermético,impermeable,a punto de llegar,densamente;OTHER;Unsere Fenster sind nicht dicht. Es zieht immer.
dick ;gordo,grueso,obeso,voluminoso,bastante,fuerte,hinchado,abotargado,espeso,denso,del alma,muy,mucho;OTHER;1. Ich bin zu dick. Ich muss weniger essen. 2. Die Wände sind hier sehr dick.
der Dieb, -e ;ladrón(-ona) m (f),malabrista mf Chil,chorro(-a) m (f) CSur: fam;NOUN;Ein Dieb hat mir auf dem Markt den Geldbeutel gestohlen.
der Dienst;servicio m,función f,oficio m,turno m,retirado m;NOUN;1. Als Krankenschwester habe ich oft Frühdienst. 2. Morgen habe ich Dienst. Deshalb kann ich nicht kommen.
dies- ;"";OTHER;1. Wohin fährst du dieses Jahr in Urlaub? 2. Welche Hose nehmen Sie? – Diese hier.
der Diesel;diesel m,Diesel m;NOUN;Diesel ist jetzt fast so teuer wie Benzin.
diesmal;esta vez;ADV;Die letzten Spiele haben wir verloren. Diesmal haben wir zum Glück gewonnen.
digital;digital,Finger-,Fingerhut m,Digitalis f;OTHER;Ich habe eine Digitaluhr gekauft. Die geht genauer als die anderen.
das Ding, -e ;objeto m,cosa f,asunto m,chisme m;NOUN;Gib mir bitte mal das Ding da drüben.
direkt;directo,sin rodeos,inmediato, directo,derecho,enseguida, directamente,realmente;OTHER;1. Wir liefern Ihnen die Waren direkt ins Haus. 2. Das Dorf liegt direkt an der Autobahn. 3. Gibt es keinen direkten Zug nach Hamburg? 4. Sie übertragen das Fußballspiel direkt.
der Direktor, -en;director(a) m (f);NOUN;Ich möchte gern mit dem Direktor sprechen.
die Diskothek, -en/ die Disko, -s;discoteca f;NOUN;Wir gehen heute Abend in die Disko.
diskutieren, diskutiert, diskutierte, hat diskutiert;discutir de/sobre;VERB;Wir haben lange mit den Kollegen diskutiert.
die Diskussion, -en;discusión f,debate m;NOUN;Es gab eine lange Diskussion, ob wir überstunden machen sollen oder nicht.
doch;sin embargo, a pesar de todo,pero,pues,sí,claro que sí,sí que,pero, pues,no es así,verdad,mas;OTHER;1. Isst du kein Fleisch? – Doch, manchmal schon. 2. Ich habe es mir anders überlegt. Ich komme doch mit in die Stadt. 3. Ihr kommt doch heute Abend? 4. Komm doch mal auf ein Bier vorbei! 5. Fragen Sie doch Herrn Müller, der ist Computerspezialist. 6. Ach, wenn doch schon Sonntag wäre!
der Doktor;doctor(a) m (f),médico(-a) m (f);NOUN;1. Ist Herr Dr. Müller da? 2. Sie können schon Platz nehmen, der Doktor kommt gleich. 3. Meine Tochter ist krank. Wir gehen zum Doktor.
doppelt;doble,repetido, dos veces;OTHER;Das Buch habe ich doppelt.
Doppel-;"";NOUN;"1. Wir hätten gern ein Doppelbett. 2. Wollen Sie ein Doppelzimmer oder
ein Einzelzimmer?"
"das Dorf, -""er";pueblo m,aldea f;NOUN;Unser Dorf liegt direkt an der Autobahn.
dort ;allí, allá, ahí;ADV;Dort drüben ist der Bahnhof. 
dorthin ;hasta allí, hacia ahí;ADV;Deine Tasche kannst du dorthin stellen.
die Dose, -n ;caja f,bote m,lata f,enchufe m;NOUN;Ich habe noch eine Dose Bohnen.
draußen;fuera,al aire libre,lejos (de aquí);ADV;1. Es ist kalt draußen. 2. Wir müssen draußen warten.
drehen, dreht, drehte, hat gedreht;girar,dar vueltas a,enroscar,torcer,hilar,fabricar, hacer,liar,rodar, filmar,influir en,cambiar,virar,dar la vuelta;VERB;1. Zum öffnen der Dose müssen Sie den Deckel drehen. 2. Bei Familie Huber dreht sich jetzt alles um das Baby.
dringend;urgente, apremiante,enérgico;OTHER;1. Ich muss dich dringend sprechen. 2. Ich erwarte einen dringenden Anruf. 3. Bitte kommen Sie schnell. Es ist dringend.
drin, drinnen;dentro;VERB;1. Wo wollt ihr sitzen? Draußen oder drinnen? 2. Bei der Hitze ist es drinnen viel angenehmer. 3. In der Packung ist nichts mehr drin.
die Drogerie, -n;droguería f;NOUN;Waschmittel bekommst du in der Drogerie.
drüben;al otro lado, enfrente;ADV;Dort drüben ist die Haltestelle.
drucken, druckt, druckte, hat gedruckt;imprimir en;VERB;1. Warum hast du den Brief noch nicht ausgedruckt? 2. Bei welcher Firma haben Sie diese Prospekte drucken lassen? 3. Du gehst einfach auf „Datei drucken“!
der Drucker, -;impresora f,impresor(a) m (f),tipógrafo(-a) m (f);NOUN;Ich brauche einen neuen Drucker für meinen Computer.
drücken, drückt, drückte, hat gedrückt;apretar,pulsar,empujar, apartar,apretar entre los brazos,reducir, bajar,pesar;VERB;1. Sie brauchen nur auf den Knopf zu drücken. 2. Die neuen Schuhe drücken. 3. Wenn du hier drückst, geht die Tür auf.
